antecedente,consequente,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"arroz, feijao, leite",frango,0.315,0.288,0.168,0.5333333333333333,1.8518518518518519,0.07728000000000002,1.5257142857142856,0.6715328467153285
"carne, hortifruti","arroz, feijao",0.128,0.503,0.119,0.9296874999999999,1.8482852882703775,0.054616,7.068444444444434,0.5263279623776116
"arroz, cafe","feijao, leite",0.205,0.322,0.122,0.5951219512195122,1.848204817451901,0.05599,1.6745783132530119,0.5772760078358593
"arroz, hortifruti, leite",frango,0.156,0.288,0.083,0.532051282051282,1.847400284900285,0.03807200000000001,1.5215342465753423,0.5434819848112832
"feijao, hortifruti, pao",frango,0.158,0.288,0.084,0.5316455696202532,1.845991561181435,0.03849600000000001,1.5202162162162163,0.5442823210044114
carne,"feijao, pao",0.261,0.326,0.157,0.6015325670498084,1.84519192346567,0.07191399999999999,1.691480769230769,0.6198253794506261
"arroz, feijao, hortifruti",frango,0.239,0.288,0.127,0.5313807531380753,1.845072059507206,0.05816800000000001,1.5193571428571429,0.6018603784907965
"acucar, feijao","arroz, pao",0.201,0.329,0.122,0.6069651741293531,1.844878948721438,0.05587099999999999,1.7072278481012655,0.5731652270255851
"arroz, hortifruti, manteiga",feijao,0.09,0.512,0.085,0.9444444444444445,1.8446180555555556,0.03892000000000001,8.784000000000013,0.5031674208144797
carne,"feijao, leite, pao",0.261,0.32,0.154,0.5900383141762452,1.8438697318007662,0.07047999999999999,1.6586915887850464,0.6192995096919318
"carne, limpeza",arroz,0.069,0.519,0.066,0.9565217391304347,1.8430091312725139,0.030189,11.06299999999998,0.49130944243726193
"cerveja, frango, pao",arroz,0.068,0.519,0.065,0.9558823529411764,1.8417771732970643,0.029708,10.90266666666665,0.4903928689336415
"cerveja, frango, leite",arroz,0.068,0.519,0.065,0.9558823529411764,1.8417771732970643,0.029708,10.90266666666665,0.4903928689336415
"cafe, carne",feijao,0.105,0.512,0.099,0.942857142857143,1.8415178571428572,0.04524,8.540000000000013,0.5105806670052481
"cerveja, frango",feijao,0.105,0.512,0.099,0.942857142857143,1.8415178571428572,0.04524,8.540000000000013,0.5105806670052481
"acucar, cafe, frango",feijao,0.104,0.512,0.098,0.9423076923076924,1.8404447115384617,0.04475200000000001,8.45866666666668,0.5096574344023324
"carne, manteiga",arroz,0.088,0.519,0.084,0.9545454545454547,1.8392012611665793,0.03832800000000001,10.582000000000034,0.50031328320802
"carne, manteiga, pao",arroz,0.088,0.519,0.084,0.9545454545454547,1.8392012611665793,0.03832800000000001,10.582000000000034,0.50031328320802
"carne, leite, manteiga",arroz,0.088,0.519,0.084,0.9545454545454547,1.8392012611665793,0.03832800000000001,10.582000000000034,0.50031328320802
carne,"arroz, leite",0.261,0.325,0.156,0.5977011494252873,1.8390804597701147,0.07117499999999999,1.6778571428571427,0.6173883626522326
"acucar, carne, pao",arroz,0.065,0.519,0.062,0.9538461538461538,1.8378538609752482,0.028265,10.421666666666653,0.4875797826461963
"acucar, carne, leite",arroz,0.065,0.519,0.062,0.9538461538461538,1.8378538609752482,0.028265,10.421666666666653,0.4875797826461963
"frango, hortifruti",feijao,0.135,0.512,0.127,0.9407407407407407,1.837384259259259,0.05788,8.234999999999989,0.5268763369896682
"acucar, frango, pao",feijao,0.067,0.512,0.063,0.9402985074626865,1.8365205223880596,0.028696,8.17399999999999,0.48820156858742064
"acucar, frango, leite",feijao,0.067,0.512,0.063,0.9402985074626865,1.8365205223880596,0.028696,8.17399999999999,0.48820156858742064
"cafe, frango, pao",arroz,0.064,0.519,0.061,0.953125,1.8364643545279382,0.027783999999999996,10.261333333333333,0.48661902760263415
"cafe, frango, leite",arroz,0.064,0.519,0.061,0.953125,1.8364643545279382,0.027783999999999996,10.261333333333333,0.48661902760263415
"cafe, feijao","arroz, pao",0.202,0.329,0.122,0.6039603960396039,1.8357458846188568,0.055541999999999994,1.694275,0.5705041291753975
"feijao, hortifruti, leite",frango,0.157,0.288,0.083,0.5286624203821656,1.8356334041047417,0.037784000000000005,1.5105945945945944,0.5400105761122783
"frango, pao",feijao,0.182,0.512,0.171,0.9395604395604397,1.8350789835164836,0.07781600000000001,8.074181818181831,0.5563133587840833
"acucar, cafe, carne",feijao,0.099,0.512,0.093,0.9393939393939393,1.8347537878787876,0.042311999999999995,8.051999999999992,0.5049586480970963
"acucar, arroz","feijao, pao",0.204,0.326,0.122,0.5980392156862745,1.8344761217370382,0.055496000000000004,1.6767804878048778,0.5714638767608534
"acucar, carne","feijao, leite",0.105,0.322,0.062,0.5904761904761905,1.8337769890564921,0.02819,1.6555813953488372,0.5080194629663003
"feijao, manteiga, pao",frango,0.178,0.288,0.094,0.5280898876404495,1.8336454431960054,0.042736,1.508761904761905,0.553087953615986
"feijao, leite, manteiga",frango,0.178,0.288,0.094,0.5280898876404495,1.8336454431960054,0.042736,1.508761904761905,0.553087953615986
carne,feijao,0.261,0.512,0.245,0.9386973180076628,1.8333931992337162,0.111368,7.96049999999999,0.6151059070448206
"carne, pao",arroz,0.165,0.519,0.157,0.9515151515151514,1.8333625270041454,0.071365,9.920624999999982,0.5443762157214235
"frango, leite",feijao,0.179,0.512,0.168,0.9385474860335197,1.8331005586592182,0.07635200000000002,7.941090909090924,0.5535641784119252
"frango, leite, pao",feijao,0.179,0.512,0.168,0.9385474860335197,1.8331005586592182,0.07635200000000002,7.941090909090924,0.5535641784119252
"carne, leite",arroz,0.164,0.519,0.156,0.9512195121951219,1.8327928944029324,0.07088399999999999,9.860499999999991,0.5435222672064777
"acucar, arroz, feijao",frango,0.199,0.288,0.105,0.5276381909547738,1.832077051926298,0.047687999999999994,1.50731914893617,0.5670055288032816
"carne, leite, pao",arroz,0.162,0.519,0.154,0.9506172839506173,1.8316325316967577,0.069922,9.74025,0.5418126026717912
frango,feijao,0.288,0.512,0.27,0.9375000000000001,1.8310546875000002,0.12254400000000001,7.808000000000014,0.6374531835205993
feijao,frango,0.512,0.288,0.27,0.52734375,1.8310546875000002,0.12254400000000001,1.5063801652892561,0.9300546448087431
"carne, hortifruti",feijao,0.128,0.512,0.12,0.9375,1.8310546875,0.054464,7.808,0.5204892966360857
"acucar, frango",feijao,0.112,0.512,0.105,0.9375,1.8310546875,0.047656,7.808,0.5111111111111111
"carne, hortifruti, pao",feijao,0.08,0.512,0.075,0.9375,1.8310546875,0.034039999999999994,7.808,0.4933333333333332
"carne, hortifruti, leite",feijao,0.08,0.512,0.075,0.9375,1.8310546875,0.034039999999999994,7.808,0.4933333333333332
"cafe, frango",feijao,0.111,0.512,0.104,0.9369369369369369,1.829954954954955,0.047167999999999995,7.738285714285712,0.5101669983559747
carne,"arroz, pao",0.261,0.329,0.157,0.6015325670498084,1.828366465196986,0.071131,1.683951923076923,0.6130767175473828
carne,"arroz, leite, pao",0.261,0.323,0.154,0.5900383141762452,1.826744006737601,0.069697,1.651373831775701,0.612419380349015
"arroz, cafe","feijao, pao",0.205,0.326,0.122,0.5951219512195122,1.825527457728565,0.05517,1.6646987951807226,0.5688215279925765
"feijao, leite, pao",frango,0.32,0.288,0.168,0.525,1.822916666666667,0.07584000000000002,1.4989473684210526,0.6638655462184876
"acucar, carne",feijao,0.105,0.512,0.098,0.9333333333333335,1.822916666666667,0.04424,7.320000000000014,0.50438946528332
"frango, hortifruti, pao",feijao,0.09,0.512,0.084,0.9333333333333335,1.822916666666667,0.03792000000000001,7.320000000000014,0.49607535321821045
frango,"feijao, leite, pao",0.288,0.32,0.168,0.5833333333333334,1.8229166666666667,0.07584000000000002,1.632,0.6340288924558589
"frango, hortifruti, leite",feijao,0.089,0.512,0.083,0.9325842696629214,1.8214536516853934,0.03743200000000001,7.238666666666672,0.4950471479771997
frango,"feijao, pao",0.288,0.326,0.171,0.5937500000000001,1.8213190184049082,0.07711200000000001,1.6590769230769233,0.6333530455351865
"feijao, pao",frango,0.326,0.288,0.171,0.5245398773006135,1.821319018404908,0.07711200000000001,1.4974967741935483,0.6690613774793067
"carne, cerveja",arroz,0.073,0.519,0.069,0.9452054794520549,1.8212051627207224,0.03111300000000001,8.778250000000018,0.48642183762487695
"frango, pao",arroz,0.182,0.519,0.172,0.945054945054945,1.8209151157128034,0.07754199999999999,8.754199999999996,0.5511315175982259
"arroz, manteiga",frango,0.185,0.288,0.097,0.5243243243243243,1.8205705705705706,0.04372000000000001,1.4968181818181816,0.5530326987540322
"carne, hortifruti","feijao, leite",0.128,0.322,0.075,0.5859375,1.8196816770186335,0.033783999999999995,1.6374339622641507,0.5165749235474005
"frango, leite",arroz,0.179,0.519,0.169,0.9441340782122906,1.819140805804028,0.07609900000000001,8.609900000000009,0.5484652141637057
"frango, leite, pao",arroz,0.179,0.519,0.169,0.9441340782122906,1.819140805804028,0.07609900000000001,8.609900000000009,0.5484652141637057
"acucar, carne","arroz, leite",0.105,0.325,0.062,0.5904761904761905,1.8168498168498168,0.027874999999999997,1.6482558139534886,0.5023427644620652
frango,"arroz, leite, pao",0.288,0.323,0.169,0.5868055555555557,1.8167354661162713,0.07597600000000002,1.6384537815126057,0.6314074862043748
"arroz, leite, pao",frango,0.323,0.288,0.169,0.5232198142414861,1.8167354661162713,0.07597600000000002,1.4933506493506494,0.6640504138515728
"cafe, carne",arroz,0.105,0.519,0.099,0.942857142857143,1.8166804293971925,0.044505,8.417500000000013,0.5022854240731336
"cerveja, frango",arroz,0.105,0.519,0.099,0.942857142857143,1.8166804293971925,0.044505,8.417500000000013,0.5022854240731336
"cerveja, feijao","arroz, leite",0.166,0.325,0.098,0.5903614457831325,1.8164967562557923,0.04405,1.647794117647059,0.5389565898301767
"acucar, cafe, frango",arroz,0.104,0.519,0.098,0.9423076923076924,1.8156217578182898,0.04402400000000001,8.337333333333346,0.5013666180758017
frango,"arroz, pao",0.288,0.329,0.172,0.5972222222222222,1.8152651131374535,0.07724799999999998,1.6659310344827587,0.630781290828325
"arroz, pao",frango,0.329,0.288,0.172,0.5227963525835866,1.8152651131374535,0.07724799999999998,1.492025477707006,0.6693238138148545
"acucar, feijao",frango,0.201,0.288,0.105,0.5223880597014925,1.8138474295190712,0.047111999999999994,1.4907499999999998,0.5615590917217952
frango,arroz,0.288,0.519,0.271,0.9409722222222223,1.8130485977306787,0.12152800000000002,8.148705882352955,0.6298353994775904
arroz,frango,0.519,0.288,0.271,0.5221579961464354,1.8130485977306787,0.12152800000000002,1.490032258064516,0.932313522719427
"cerveja, feijao","arroz, pao",0.166,0.329,0.099,0.5963855421686747,1.8127220126707435,0.044386,1.6624776119402984,0.5375820555676671
"frango, hortifruti",arroz,0.135,0.519,0.127,0.9407407407407407,1.8126025833154926,0.056935,8.116874999999988,0.5182740885712985
"acucar, frango, pao",arroz,0.067,0.519,0.063,0.9402985074626865,1.8117504960745403,0.028226999999999995,8.056749999999992,0.48022252845403957
"acucar, frango, leite",arroz,0.067,0.519,0.063,0.9402985074626865,1.8117504960745403,0.028226999999999995,8.056749999999992,0.48022252845403957
frango,"feijao, leite",0.288,0.322,0.168,0.5833333333333334,1.8115942028985508,0.07526400000000001,1.6272,0.6292134831460675
"feijao, leite",frango,0.322,0.288,0.168,0.5217391304347826,1.8115942028985508,0.07526400000000001,1.4887272727272727,0.6607669616519175
"arroz, cerveja","feijao, leite",0.168,0.322,0.098,0.5833333333333334,1.8115942028985508,0.043904,1.6272,0.5384615384615384
"acucar, carne","feijao, pao",0.105,0.326,0.062,0.5904761904761905,1.8112766579024246,0.027770000000000003,1.645813953488372,0.5004505316273203
"acucar, cafe, carne",arroz,0.099,0.519,0.093,0.9393939393939393,1.810007590354411,0.041618999999999996,7.936499999999993,0.49668826751637957
"arroz, cerveja","feijao, pao",0.168,0.326,0.099,0.5892857142857143,1.8076248904469763,0.044232,1.6410434782608694,0.537004662004662
"acucar, frango",arroz,0.112,0.519,0.105,0.9375,1.80635838150289,0.04687199999999999,7.696,0.5027027027027026
"carne, hortifruti, pao",arroz,0.08,0.519,0.075,0.9375,1.80635838150289,0.033479999999999996,7.696,0.4852173913043477
"carne, hortifruti, leite",arroz,0.08,0.519,0.075,0.9375,1.80635838150289,0.033479999999999996,7.696,0.4852173913043477
frango,"arroz, leite",0.288,0.325,0.169,0.5868055555555557,1.8055555555555558,0.07540000000000001,1.633613445378152,0.6266205704407952
"arroz, leite",frango,0.325,0.288,0.169,0.52,1.8055555555555558,0.07540000000000001,1.4833333333333334,0.660968660968661
"arroz, cafe, feijao",frango,0.2,0.288,0.104,0.5199999999999999,1.8055555555555554,0.0464,1.483333333333333,0.5576923076923077
"cafe, frango",arroz,0.111,0.519,0.104,0.9369369369369369,1.8052734815740594,0.046390999999999995,7.627285714285711,0.5017630007787488
"arroz, feijao, limpeza",frango,0.127,0.288,0.066,0.5196850393700787,1.804461942257218,0.029424000000000006,1.4823606557377047,0.5106737477871499
"arroz, manteiga, pao",frango,0.181,0.288,0.094,0.5193370165745856,1.803253529772867,0.041872000000000006,1.481287356321839,0.5438910970825865
"arroz, leite, manteiga",frango,0.181,0.288,0.094,0.5193370165745856,1.803253529772867,0.041872000000000006,1.481287356321839,0.5438910970825865
"carne, hortifruti","arroz, leite",0.128,0.325,0.075,0.5859375,1.8028846153846154,0.03339999999999999,1.630188679245283,0.510703363914373
carne,arroz,0.261,0.519,0.244,0.9348659003831417,1.8012830450542228,0.108541,7.384764705882341,0.6019488009938109
"acucar, carne",arroz,0.105,0.519,0.098,0.9333333333333335,1.7983301220295442,0.043505,7.215000000000013,0.49600957701516357
"frango, hortifruti, pao",arroz,0.09,0.519,0.084,0.9333333333333335,1.7983301220295442,0.037290000000000004,7.215000000000013,0.4878335949764521
"carne, hortifruti","feijao, pao",0.128,0.326,0.075,0.5859375,1.7973542944785275,0.033271999999999996,1.6277735849056603,0.5087461773700305
"frango, hortifruti, leite",arroz,0.089,0.519,0.083,0.9325842696629214,1.796886839427594,0.03680900000000001,7.134833333333339,0.48680782405141976
"acucar, carne","arroz, pao",0.105,0.329,0.062,0.5904761904761905,1.7947604573744391,0.027455,1.6384883720930234,0.49477383312308526
"arroz, hortifruti",frango,0.246,0.288,0.127,0.516260162601626,1.7925700090334238,0.05615200000000001,1.4718655462184873,0.586394870402473
"feijao, hortifruti",frango,0.246,0.288,0.127,0.516260162601626,1.7925700090334238,0.05615200000000001,1.4718655462184873,0.586394870402473
"carne, hortifruti",arroz,0.128,0.519,0.119,0.9296874999999999,1.791305394990366,0.05256799999999999,6.840888888888878,0.5065916274766786
"acucar, cafe, feijao",frango,0.19,0.288,0.098,0.5157894736842106,1.7909356725146202,0.043280000000000006,1.4704347826086956,0.54522549760645
"arroz, limpeza",frango,0.128,0.288,0.066,0.515625,1.7903645833333335,0.029136000000000002,1.4699354838709677,0.5062552126772311
"cafe, feijao",frango,0.202,0.288,0.104,0.5148514851485148,1.7876787678767874,0.045824,1.4675918367346936,0.5521496047811837
"acucar, arroz",frango,0.204,0.288,0.105,0.5147058823529412,1.7871732026143794,0.046248000000000004,1.4671515151515153,0.5533381191672649
"carne, hortifruti","arroz, pao",0.128,0.329,0.075,0.5859375,1.780965045592705,0.032887999999999994,1.6205283018867926,0.5028746177370029
"feijao, limpeza",frango,0.129,0.288,0.066,0.5116279069767442,1.7764857881136953,0.028848000000000006,1.4579047619047618,0.501826531677278
"acucar, feijao, pao",frango,0.124,0.288,0.063,0.5080645161290323,1.7641129032258065,0.027288000000000007,1.4473442622950818,0.49445531637312473
"acucar, feijao, leite",frango,0.124,0.288,0.063,0.5080645161290323,1.7641129032258065,0.027288000000000007,1.4473442622950818,0.49445531637312473
"acucar, arroz, cafe",frango,0.193,0.288,0.098,0.5077720207253886,1.7630972941853773,0.04241600000000001,1.4464842105263158,0.5363275421692841
"arroz, cafe",frango,0.205,0.288,0.104,0.5073170731707317,1.761517615176152,0.04496,1.445148514851485,0.5437832607643928
"acucar, arroz, pao",frango,0.125,0.288,0.063,0.504,1.7500000000000002,0.027000000000000003,1.4354838709677418,0.489795918367347
"acucar, arroz, leite",frango,0.125,0.288,0.063,0.504,1.7500000000000002,0.027000000000000003,1.4354838709677418,0.489795918367347
"acucar, frango","feijao, leite",0.112,0.322,0.063,0.5625,1.7468944099378882,0.026936,1.5497142857142856,0.4814814814814815
"acucar, frango","arroz, leite",0.112,0.325,0.063,0.5625,1.7307692307692306,0.0266,1.542857142857143,0.4754754754754755
"acucar, frango","feijao, pao",0.112,0.326,0.063,0.5625,1.7254601226993864,0.026487999999999998,1.5405714285714285,0.4734734734734734
"acucar, frango","arroz, pao",0.112,0.329,0.063,0.5625,1.709726443768997,0.026151999999999995,1.5337142857142858,0.46746746746746737
"cafe, frango","feijao, leite",0.111,0.322,0.061,0.5495495495495495,1.7066756197190978,0.025257999999999996,1.5051599999999996,0.46576554979807844
"cafe, frango","arroz, leite",0.111,0.325,0.061,0.5495495495495495,1.6909216909216906,0.024924999999999996,1.4985,0.45962492393368853
"cafe, frango","feijao, pao",0.111,0.326,0.061,0.5495495495495495,1.6857348145691702,0.024813999999999996,1.4962799999999996,0.45757804864555857
"cerveja, leite","hortifruti, pao",0.208,0.313,0.109,0.5240384615384616,1.6742442860653723,0.043896000000000004,1.4433939393939397,0.5084792882958021
"limpeza, pao","feijao, leite",0.167,0.322,0.09,0.5389221556886227,1.6736712909584555,0.036225999999999994,1.470467532467532,0.4832066159797252
"cerveja, manteiga","hortifruti, leite",0.113,0.312,0.059,0.5221238938053097,1.6734740186067618,0.023743999999999994,1.4397037037037033,0.45370989624137725
"cerveja, pao","hortifruti, leite",0.209,0.312,0.109,0.521531100478469,1.671574039995093,0.043792,1.43792,0.5079158886092392
"cafe, frango","arroz, pao",0.111,0.329,0.061,0.5495495495495495,1.6703633724910318,0.024480999999999996,1.48962,0.45143742278116866
"cerveja, manteiga","hortifruti, pao",0.113,0.313,0.059,0.5221238938053097,1.6681274562469957,0.023631,1.437611111111111,0.4515506468194065
"leite, limpeza","feijao, pao",0.166,0.326,0.09,0.5421686746987951,1.6630940941680832,0.03588399999999999,1.4721578947368419,0.4780708766320277
"leite, limpeza","hortifruti, pao",0.166,0.313,0.086,0.5180722891566264,1.6551830324492856,0.03404199999999999,1.4255249999999997,0.4746249512018291
"doces, pao","leite, manteiga",0.091,0.339,0.051,0.5604395604395604,1.6532140425945734,0.020150999999999995,1.503775,0.43467287905261104
